row_id,comune,data_elezioni,check_category,check_name,severity,description,recommended_action
316,Minervino Di Lecce,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
317,Monteiasi,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
318,Monteleone Di Puglia,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
319,Montemesola,30/11/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
320,Monteroni Di Lecce,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
321,Montesano Salentino,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
322,Morciano Di Leuca,26/10/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
323,Motta Montecorvino,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
324,Muro Leccese,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
325,Neviano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
326,Novoli,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
327,Orsara Di Puglia,23/05/1954,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
328,Ortelle,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
329,Otranto,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
330,Palagianello,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
331,Palagiano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
332,Palmariggi,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
333,Parabita,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
334,Peschici,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
335,Pietramontecorvino,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
336,Poggiardo,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
337,Poggio Imperiale,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
338,Pulsano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
339,Rignano Garganico,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
340,Roccaforzata,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
341,Rocchetta Sant'Antonio,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
342,Rodi Garganico,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
343,Roseto Valfortore,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
344,Ruffano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
345,Salice Salentino,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
346,Salve,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
347,Sammichele Di Bari,23/05/1954,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
348,San Cesario Di Lecce,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
349,San Donaci,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
350,San Donato Di Lecce,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
351,San Giorgio Ionico,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
352,San Marco La Catola,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
353,San Michele Salentino,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
354,San Pancrazio Salentino,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
355,San Paolo Di Civitate,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
356,San Pietro In Lama,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
357,Sanarica,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
358,Sannicandro Di Bari,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
359,Sannicola,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
360,Sant'Agata Di Puglia,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
361,Santa Cesarea Terme,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
362,Scorrano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
363,Serracapriola,23/05/1954,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
364,Sogliano Cavour,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
365,Specchia,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
366,Spongano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
367,Stornara,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
368,Stornarella,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
369,Supersano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
370,Surbo,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
371,Taurisano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
372,Taviano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
373,Tiggiano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
374,Torchiarolo,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
375,Toritto,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
376,Torre Santa Susanna,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
377,Torricella,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
378,Tuglie,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
379,Uggiano La Chiesa,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
380,Valenzano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
381,Vico Del Gargano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
382,Villa Castelli,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
383,Volturara Appula,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
384,Volturino,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
385,Zollino,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
386,Andria,27/10/1957,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
387,Gioia Del Colle,27/10/1957,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
388,Putignano,24/11/1957,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
389,Ceglie Messafico,23/11/1958,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
390,Cisternino,23/11/1958,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
391,Laterza,09/11/1958,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
392,Manfredonia,12/10/1958,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
393,Minervino Murge,09/11/1958,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
394,Monte Sant'Angelo,12/10/1958,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
395,Mottola,09/11/1958,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
396,Ostuni,23/11/1958,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
397,Sammichele Di Bari,09/11/1958,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
398,San Marco In Lamis,12/10/1958,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
399,Santeramo In Colle,09/11/1958,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
400,Trinitapoli,12/10/1958,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
401,Acquarica Del Capo,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
402,Alberona,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
403,Alessano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
404,Alezio,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
405,Alliste,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
406,Andrano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
407,Arnesano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
408,Avetrana,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
409,Bagnolo Del Salento,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
410,Barletta,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
411,Biccari,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
412,Binetto,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
413,Bitetto,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
414,Bitritto,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
415,Botrugno,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
416,Cannole,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
417,Caprarica Di Lecce,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
418,Capurso,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
419,Carapelle,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
420,Carlantino,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
421,Carmiano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
422,Carosino,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
423,Carpignano Salentino,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
424,Carpino,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
425,Casalnuovo Monterotaro,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
426,Casalvecchio Di Puglia,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
427,Cassano Delle Murge,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
428,Castelluccio Dei Sauri,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
429,Castelluccio Valmaggiore,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
430,Castelnuovo Della Daunia,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
431,Castri Di Lecce,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
432,Castrignano De' Greci,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
433,Castrignano Del Capo,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
434,Cavallino,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
435,Celenza Valfortore,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
436,Cellamare,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
437,Celle San Vito,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
438,Chieuti,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
439,Collepasso,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
440,Corigliano D'Otranto,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
441,Corsano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
442,Crispiano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
443,Cursi,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
444,Cutrofiano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
445,Deliceto,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
446,Faggiano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
447,Fragagnano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
448,Gagliano Del Capo,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
449,Gallipoli,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
450,Giuggianello,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
451,Giurdignano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
452,Guagnano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
453,Ischitella,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
454,Leporano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
455,Lequile,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
456,Leverano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
457,Lizzanello,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
458,Martano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
459,Martignano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
460,Matino,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
461,Mattinata,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
462,Melendugno,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
463,Melpignano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
464,Miggiano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
465,Minervino Di Lecce,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
466,Monteleone Di Puglia,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
467,Montemesola,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
468,Monteparano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
469,Monteroni Di Lecce,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
470,Montesano Salentino,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
471,Muro Leccese,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
472,Nardo,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
473,Neviano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
474,Novoli,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
475,Ortelle,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
476,Palagianello,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
477,Palagiano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
478,Palmariggi,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
479,Parabita,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
480,Peschici,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
481,Pietramontecorvino,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
482,Poggiardo,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
483,Poggio Imperiale,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
484,Poggiorsini,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
485,Presicce,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
486,Pulsano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
487,Racale,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
488,Rignano Garganico,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
489,Roccaforzata,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
490,Rocchetta Sant'Antonio,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
491,Rodi Garganico,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
492,Roseto Valfortore,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
493,Ruffano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
494,Salice Salentino,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
495,Salve,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
496,San Cesario Di Lecce,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
497,San Donato Di Lecce,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
